Date,SnP Return,0,5,10,15,20,25,30,35,40
15/7/2014,-0.001933965,0.001509075,0.001380048,-0.001516248,-0.001298732,0.00268282,0.003400542,0.002750621,0.006033417,0.002644523
16/7/2014,0.004192285,0.004895068,0.004317434,0.00470804,-0.000462264,0.001918877,0.003917647,0.002068436,0.003980627,0.000733178
17/7/2014,-0.011904606,0.001397718,0.000611404,0.000996447,-0.002516312,-0.00079961,0.000457264,-0.001146234,0.001605529,-0.001651126
18/7/2014,0.010212609,0.006186223,0.005042295,0.004128265,0.002773425,0.004640406,0.006173464,0.004671637,0.007995565,0.005240759
21/7/2014,-0.002322947,0.002321239,0.003245572,0.000881124,-0.0001835,0.003374276,0.004316702,0.003610364,0.00758681,0.003980522
22/7/2014,0.005003611,0.005096384,0.003396786,0.004738619,0.000167842,0.002713342,0.004955502,0.003143915,0.004309603,0.003069565
23/7/2014,0.001752901,0.006206902,0.00705369,0.005366049,0.005721215,0.007662705,0.005377796,0.005752812,0.009005141,0.004645696
24/7/2014,0.000488036,0.006014132,0.005455013,0.005258156,0.00060139,0.003682923,0.003105284,0.002883268,0.005181268,0.000673322
25/7/2014,-0.004860946,-0.002691385,-0.000281423,-0.002586808,-0.003640249,-8.45E-05,0.000314176,-0.000814107,0.001538596,-0.00208778
28/7/2014,0.000288113,0.002494718,0.003283691,0.001027674,-0.001591975,0.001614654,0.00181348,0.000701189,0.003247057,-0.000410595
29/7/2014,-0.004538068,0.007130246,0.002877272,0.003004472,-0.001049854,-0.001385532,0.002461688,-0.000484103,0.000363282,-0.002186597
30/7/2014,6.09E-05,0.002052682,0.002598903,0.003817192,-0.002183285,0.000530976,0.004057174,0.002901915,0.004944113,0.002841707
31/7/2014,-0.020201932,-0.003368884,-0.001876007,-0.004593458,-0.006095056,-0.005410352,-0.003523827,-0.004002814,0.000176398,-0.003170581
1/8/2014,-0.002863216,0.002982159,0.004004068,0.002283591,-0.000500563,0.001777215,0.004857429,0.006527152,0.007525891,0.003610436
4/8/2014,0.007163315,0.004165742,0.005231826,0.004440765,0.003379575,0.005439262,0.004044856,0.00326916,0.007623203,0.002702539
5/8/2014,-0.009732679,0.002056345,0.000867273,-0.000407887,-0.003080889,-0.000975376,-0.000287508,-0.000841163,-0.000314486,-0.001933051
6/8/2014,1.56E-05,0.007515715,0.007188561,0.008304639,0.001003801,0.002305144,0.005673256,0.003793844,0.005199257,0.004477907
7/8/2014,-0.005572115,0.0018526,0.00152643,0.001513945,-2.81E-06,0.002394326,0.001384474,0.000825407,0.00262133,0.000180423
8/8/2014,0.011465423,0.008633883,0.005611567,0.00548295,0.002858934,0.005314188,0.007941054,0.00712108,0.006622686,0.005457113
11/8/2014,0.002755625,0.004583508,0.005973404,0.004369875,0.003913439,0.003960557,0.005174902,0.001786693,0.005748095,0.002672158
12/8/2014,-0.001637982,0.003555682,0.003471853,0.000134829,-0.000226339,0.002137718,0.001984536,0.002571465,0.004223882,0.000965843
13/8/2014,0.006684767,0.005639561,0.006140657,0.005152576,0.003788745,0.006219344,0.005834446,0.004756353,0.008226455,0.003752586
14/8/2014,0.004336398,0.003942125,0.003895004,0.000910851,0.00205058,0.004556281,0.005680318,0.004726414,0.007425819,0.005975395
15/8/2014,-6.14E-05,0.003083623,0.003558127,0.002372568,0.000999466,0.004053738,0.004131856,0.002504447,0.000613904,-0.001235035
18/8/2014,0.008495483,0.005938916,0.005482689,0.004096337,0.002641522,0.005153077,0.006269552,0.004905111,0.007663087,0.004173088
19/8/2014,0.004988191,0.00462114,0.004098983,0.002555604,-0.000528594,0.001383491,0.004057037,0.004403384,0.005376145,0.002261324
20/8/2014,0.002474748,0.004649118,0.004884522,0.005157107,0.003983632,0.0062853,0.006017663,0.004243595,0.007839219,0.00380406
21/8/2014,0.002945547,0.004367698,0.003652698,0.000932698,0.000170464,0.002378469,0.003301816,0.002971921,0.003838959,0.001410106
22/8/2014,-0.001994575,0.003211073,0.001808859,0.002784234,0.001496326,0.002669972,0.004156321,0.002424084,0.004206929,0.002378612
25/8/2014,0.004776354,0.006409334,0.005067006,0.004849328,0.004713669,0.006621873,0.006158587,0.004412157,0.007381618,0.004968204
26/8/2014,0.001050529,0.003142337,0.003160963,0.002127875,0.000285044,0.001201961,0.00363524,0.000690117,0.003415863,0.000916873
27/8/2014,5.00E-05,0.004748973,0.003265941,0.002950271,0.000604531,0.004001604,0.004460185,0.003365465,0.005401933,0.002504347
28/8/2014,-0.001691331,0.00538331,0.004188328,0.004255656,0.000957724,0.003727898,0.004837256,0.002337108,0.005578588,0.003330263
29/8/2014,0.003314914,0.004798107,0.004494311,0.004304146,0.001163561,0.003535828,0.004912212,0.002901081,0.005529817,0.002485532
2/9/2014,-0.000544214,0.003700514,0.002952359,0.001190356,0.001278036,0.001991194,0.003749428,0.000418769,0.005125187,0.002102608
3/9/2014,-0.000779444,0.004333371,0.003982902,0.004710268,0.00290223,0.005085857,0.00480011,0.002688014,0.006334714,0.00409712
4/9/2014,-0.0015356,0.00293244,0.000972925,0.001025963,-0.002155632,0.000314262,0.004405447,0.003978531,0.004777703,0.001876662
5/9/2014,0.005023248,0.004950338,0.004749943,0.004104374,0.001403007,0.00415564,0.005467377,0.003842983,0.006023551,0.002569279
8/9/2014,-0.003077846,0.002938119,0.003231774,0.001845945,0.002710458,0.002870346,0.003728067,0.002969408,0.007345685,0.001768997
9/9/2014,-0.006566522,0.000299213,0.001351102,-0.000990545,-0.004355655,-0.001025561,0.000890593,-0.000805206,0.001755251,-0.001405658
10/9/2014,0.003639444,0.005303679,0.002540274,0.002918755,0.001554112,0.003000741,0.006080406,0.003119463,0.003791708,0.004153372
11/9/2014,0.000881517,0.004412793,0.002835515,0.003677136,-0.000213838,0.001930614,0.003961078,0.001674784,0.003436571,0.001514822
12/9/2014,-0.005980405,0.002160435,-0.001714421,-0.000476282,-0.004092954,-0.001184161,0.001123199,0.000214136,0.000184088,-6.54E-05
15/9/2014,-0.000710404,0.005659311,0.004544972,0.00174994,-0.000608751,0.002360796,0.003731519,0.001952768,0.00425517,0.00076736
16/9/2014,0.007456507,0.005879217,0.005367579,0.006091903,0.003449315,0.006019331,0.00555264,0.005363809,0.00759432,0.004317023
17/9/2014,0.001294805,0.003640274,0.003150579,0.001743931,0.001352797,0.002780919,0.00325152,0.00338236,0.004940883,0.00101925
18/9/2014,0.004879257,0.006036931,0.004914981,0.003103813,0.002712662,0.003767565,0.004677616,0.0008712,0.004155626,0.002156313
19/9/2014,-0.000477384,0.002757342,0.002433682,0.001507042,0.001760755,0.002802687,0.004238303,0.001420949,0.004107418,0.001220772
22/9/2014,-0.008045602,0.002120225,0.000308497,-0.000682069,-0.00447255,-0.001268149,0.001591408,4.10E-05,0.000967361,-0.00082432
23/9/2014,-0.00579325,0.002013166,0.001632902,0.002718436,-0.002444719,0.00064231,0.001774173,0.001178118,0.002247632,-0.000277728
24/9/2014,0.007801977,0.006820447,0.005218669,0.004091223,0.002855972,0.007367182,0.008832198,0.007156434,0.007965235,0.00778808
25/9/2014,-0.016300913,-0.001312963,0.000284175,-0.001416662,-0.003549427,-0.000880959,0.000572452,-0.001451883,0.002354023,-0.0013141
26/9/2014,0.008539261,0.007325414,0.006850768,0.006611345,0.004355815,0.00585865,0.007917989,0.00517542,0.007050693,0.004281287
29/9/2014,-0.002550051,0.003611783,0.002435803,0.003412695,-0.000550781,0.001722985,0.002868061,0.001944085,0.00326299,0.000298472
30/9/2014,-0.002789817,0.003079434,0.003238209,0.001631933,0.000270252,0.002498066,0.001385753,0.00077036,0.002987748,-8.14E-05
1/10/2014,-0.013337106,0.002658213,0.000475487,-0.000619288,-0.000779541,-0.001225198,-0.001021139,-0.001679698,-0.000697821,-0.001029972
2/10/2014,5.14E-06,0.003497817,0.004616627,0.003010505,0.001055813,0.003891586,0.004604419,0.003370401,0.006690459,0.004635124
