Date,True,Predicted
2015-03-31,-0.00883468590118,-0.00561183249336
2015-04-01,-0.0039732546031,-0.00444681820457
2015-04-02,0.00352345253119,0.00665297426755
2015-04-06,0.00658707252681,0.00437388750028
2015-04-07,-0.00206403267867,8.02374233521e-05
2015-04-08,0.00267894145244,0.00316498845623
2015-04-09,0.00444757621059,0.00145868396129
2015-04-10,0.00518937692087,-0.000601926347273
2015-04-13,-0.00459180684247,-0.00262249215126
2015-04-14,0.00162843213895,0.00280406333421
2015-04-15,0.00513498908181,0.00509719457151
2015-04-16,-0.000778746958332,-0.00255063452608
2015-04-17,-0.011375703905,-0.00925350730623
2015-04-20,0.0091927482502,0.00584406290829
2015-04-21,-0.00148170237091,-0.000320513114714
2015-04-22,0.00507458291284,0.00108289521028
2015-04-23,0.00235494098299,-0.000966960532961
2015-04-24,0.00225026646283,-0.0034031132974
2015-04-27,-0.00414991298963,-0.00273640602545
2015-04-28,0.0027654044889,0.0025677435255
2015-04-29,-0.00374734807524,-0.00293522141402
2015-04-30,-0.010180553084,-0.00821755983045
2015-05-01,0.0108637764214,0.00573427157328
2015-05-04,0.00293643306656,0.00247092422972
2015-05-05,-0.0119080032178,-0.00683248816019
2015-05-06,-0.0044656813361,-0.0043235383165
2015-05-07,0.00376671063473,0.00564698315069
2015-05-08,0.0133681481498,0.0114654566833
2015-05-11,-0.0051025566779,-0.00142418166004
2015-05-12,-0.00295399646932,-0.00141385720575
2015-05-13,-0.000305001424705,0.00211472021745
2015-05-14,0.0107216046472,0.0103775588149
2015-05-15,0.00076811844498,0.00021404393759
2015-05-18,0.00304331261267,0.00404925926587
2015-05-19,-0.000643581575864,-0.0012987029925
2015-05-20,-0.000930949230349,-0.00018007682533
2015-05-21,0.00233514557839,0.00234521139781
2015-05-22,-0.00223638478975,-0.00346691214057
2015-05-26,-0.0103352051803,-0.0105164593467
2015-05-27,0.00912091879005,0.00473097369359
2015-05-28,-0.00126756372621,0.00112898824193
2015-05-29,-0.00633851495444,-0.0075340077625
2015-06-01,0.00205734307699,-0.00067561132474
2015-06-02,-0.00100910478043,6.25536573582e-05
2015-06-03,0.00211662913682,0.000675022873183
2015-06-04,-0.00866056199292,-0.00989861407603
2015-06-05,-0.00143721534465,-0.00213446222162
2015-06-08,-0.00649556042136,-0.00440455242769
2015-06-09,0.000418265496528,0.00187067253588
2015-06-10,0.0119704918361,0.0113008713234
2015-06-11,0.00173711663812,0.00186015837178
2015-06-12,-0.00701887465451,-0.00628417375047
2015-06-15,-0.0046332892479,-0.00466453884915
2015-06-16,0.00567373031353,0.00393159088681
2015-06-17,0.00197768423148,0.00156645339744
2015-06-18,0.00985400013693,0.0103749341875
2015-06-19,-0.00531761523854,-0.00129268478842
2015-06-22,0.00607636825455,0.0083379324248
2015-06-23,0.000635666182352,-0.000710087046507
2015-06-24,-0.00738046569667,-0.00640906261096
2015-06-25,-0.00297800390407,-0.00638433978088
2015-06-26,-0.00039015604969,0.00421171557172
2015-06-29,-0.0210869691921,-0.0156967176863
2015-06-30,0.00265496194295,0.00160229368317
2015-07-01,0.00691209669929,0.00422791383151
2015-07-02,-0.000308070392667,-0.00109009605379
2015-07-06,-0.00386923244266,-0.00267833766034
2015-07-07,0.00606256053313,0.00798335891468
2015-07-08,-0.0167929648235,-0.0135670379345
2015-07-09,0.00225964770163,0.00820773726199
2015-07-10,0.0122629860967,0.0107413287393
2015-07-13,0.0110052687614,0.00805391794912
2015-07-14,0.00444327299128,0.00176094806373
2015-07-15,-0.000735256382355,-0.00215252397224
2015-07-16,0.00798273357817,0.00752532526695
2015-07-17,0.00110557185225,0.000312599432502
2015-07-20,0.000770936286135,0.000250627380022
2015-07-21,-0.00427079607374,-0.00551375454338
2015-07-22,-0.00239056521228,-0.00204709528456
2015-07-23,-0.00569221021231,-0.00911589374598
2015-07-24,-0.0107610206984,-0.00591564650176
2015-07-27,-0.00579175469573,-0.00478618519113
2015-07-28,0.0123100735979,0.0125994564735
2015-07-29,0.00729214275695,0.00572041924053
2015-07-30,2.83671633774e-05,-0.00214269265946
2015-07-31,-0.00227410383798,-0.000567459792262
2015-08-03,-0.00276069402668,-0.00634229120042
2015-08-04,-0.00225223930882,0.00133601550002
2015-08-05,0.00310983840926,0.0058356563418
2015-08-06,-0.00778319577967,-0.00653149750079
2015-08-07,-0.00287902322429,-0.000599272709724
2015-08-10,0.0127268359758,0.0117411850173
2015-08-11,-0.00960306502341,-0.00921247619307
2015-08-12,0.000949603893046,-0.00259823112215
2015-08-13,-0.00127602574828,-0.000670999996521
2015-08-14,0.00390433204198,0.00421089007351
2015-08-17,0.00519789154606,0.00639405571294
2015-08-18,-0.00262898268279,-0.0011993549161
2015-08-19,-0.00828913667207,-0.00553417692324
2015-08-20,-0.0213259604815,-0.015708633364
2015-08-21,0.03,-0.014956192155
2015-08-24,0.03,-0.0189736826387
2015-08-25,-0.0136142499639,-0.0144982785114
2015-08-26,0.0382912997436,0.0236413796051
2015-08-27,0.0240072542785,0.0182591324419
2015-08-28,0.000608551188356,0.000245440321412
2015-08-31,-0.00842707845849,-0.00812529319957
2015-09-01,0.03,-0.0174816879148
2015-09-02,0.0181276710265,0.0120515379759
2015-09-03,0.00116411593987,0.00460812094999
2015-09-04,-0.0154483086598,-0.0120723852898
2015-09-08,0.0247736369513,0.0225011888065
2015-09-09,-0.01399503571,-0.0123957059189
2015-09-10,0.0052640754451,0.00267017063422
2015-09-11,0.00447700656464,0.00371710200755
2015-09-14,-0.0040980414627,-0.0018510384365
2015-09-15,0.0127496878743,0.0119297763667
2015-09-16,0.00866774082814,0.00799392049244
2015-09-17,-0.00256434473252,-0.00134676222706
2015-09-18,-0.0162962310196,-0.0132594331012
2015-09-21,0.00455539233622,0.00180072385933
2015-09-22,-0.0123949302909,-0.00923095383631
2015-09-23,-0.00205074398806,-0.00299313993615
2015-09-24,-0.00336865211349,-0.00530813242402
2015-09-25,-0.000465901586886,-0.00040874975239
2015-09-28,-0.0260012110067,-0.0184511722681
2015-09-29,0.00123209375925,0.00562454293093
2015-09-30,0.0188958983536,0.0144593347882
2015-10-01,0.0019719386827,-0.0060501730393
2015-10-02,0.0142137929865,0.012207728916
2015-10-05,0.0181245937852,0.015515093552
2015-10-06,-0.00359468940302,-0.00645479067572
2015-10-07,0.00800351980253,0.0108093824189
2015-10-08,0.00877978031553,0.00639398319415
2015-10-09,0.000724848591431,0.00159536449622
2015-10-12,0.00127466433383,-0.0019377996374
2015-10-13,-0.00684882392386,-0.00499973380529
2015-10-14,-0.00472743082671,-0.00331917176378
2015-10-15,0.0147435512952,0.0116023054733
2015-10-16,0.00456006137449,0.00404301751974
2015-10-19,0.000270509028435,-0.00304758453495
2015-10-20,-0.00142210073671,0.0029874965066
2015-10-21,-0.00584244934318,-0.00447638703985
2015-10-22,0.016490847328,0.0162780498953
2015-10-23,0.0109699536892,0.00391993786335
2015-10-26,-0.00191493266194,-0.000115960199788
2015-10-27,-0.00255738583439,-0.00295159224844
2015-10-28,0.0117704884484,0.00674412728158
2015-10-29,-0.000449875597455,0.00117656854371
2015-10-30,-0.00482148183896,0.00173400492287
2015-11-02,0.0118038766234,0.0116382718842
2015-11-03,0.00272435281376,-0.00123649871699
2015-11-04,-0.00355166671678,-0.00353965552835
2015-11-05,-0.0011327897786,-0.00163921991419
2015-11-06,-0.000347682033037,0.00403908139418
2015-11-09,-0.00987129063476,-0.00931815752099
2015-11-10,0.0015094553562,0.000720266957133
2015-11-11,-0.00323330746418,-0.00044914998457
2015-11-12,-0.0140891631915,-0.00953094144957
2015-11-13,-0.0112706406082,-0.00416234947501
2015-11-16,0.0147933026273,0.0120369381581
2015-11-17,-0.00134027701851,-2.43678803679e-05
2015-11-18,0.0160332300153,0.0117460930712
2015-11-19,-0.0011237403816,-0.00280251044733
2015-11-20,0.00380295545259,0.000531033939113
2015-11-23,-0.0012356238491,0.000633980544047
2015-11-24,0.00122125009448,-0.000923912704708
2015-11-25,-0.000129140906665,0.000976857648321
2015-11-27,0.000593441447399,0.00442754128117
2015-11-30,-0.00465179999035,-0.00225239750076
2015-12-01,0.0106239390885,0.00776331986728
2015-12-02,-0.0110565926159,-0.00609883720411
2015-12-03,-0.0144778266483,-0.0132341221676
2015-12-04,0.0203178562611,0.0166790943432
2015-12-07,-0.0070140439392,-0.0074005056917
2015-12-08,-0.00651105239957,-0.00465357004039
2015-12-09,-0.00776908647593,-0.0041088979645
2015-12-10,0.00224885640742,0.0046259894704
2015-12-11,-0.0196138675856,-0.0181726390976
2015-12-14,0.00474428792138,0.0072517623793
2015-12-15,0.0105625802189,0.00305577414021
2015-12-16,0.0144106355654,0.0150005370315
2015-12-17,-0.0151547762903,-0.0131273341596
2015-12-18,-0.0179574950936,-0.00959063001643
2015-12-21,0.00774830643659,0.00561973598118
2015-12-22,0.00877809594203,0.00799369055553
2015-12-23,0.0123415963517,0.0119051961539
2015-12-24,-0.00159991548731,-0.000161353814774
2015-12-28,-0.00218093634259,-0.0015544361374
2015-12-29,0.01057366397,0.00992252537005
2015-12-30,-0.00724339878525,-0.00440207060823
2015-12-31,-0.00945648503577,-0.00570659916777
